"","X","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"445",22154,-0.006935788,0.1312046,0.06394053,0,0,0.1553578,0.04223946,-0.007159453,0.1321887,0.04699718,0,0,0.1554357,0.04250176,0.02147909,0.008605502,0.0007466016,0.01350206,0.01792269,0.08002947,0.04724887,0.003475467,0.00095105,0.02654441,0.02952622,5.336159e-06,5.117884e-07,0.1314555,0.1229235,0.08738676,0.08501375,0.04651095,0.0485591,0.253086,0.08788136,0.04924438,0.04885572,0.02767252,0.02821302,0.05138461,0.05343695,0.176075,0.176124,0.08834185,-1.261169e-44,-1.261169e-44,0.02941229,0.08333004,0.08222765,0.09184228,0.0940254,0.0004148016,1853802," 437718:30:53.802",1
"446",22155,-0.006725599,0.1315215,0.06413009,0,0,0.1545289,0.04546675,-0.006932078,0.1325066,0.04678961,0,0,0.154608,0.04571479,0.02148793,0.008724428,0.0006871034,0.01340135,0.01782225,0.07974161,0.04738859,0.00359978,0.0008753946,0.02445712,0.02766071,4.91091e-06,4.71003e-07,0.1315064,0.1229487,0.08731557,0.08491791,0.04662411,0.04837247,0.2534378,0.08813591,0.04900546,0.04855137,0.02753283,0.02807028,0.05140175,0.05350284,0.1759589,0.1760076,0.08789686,-1.261169e-44,-1.261169e-44,0.0295615,0.08249411,0.08139878,0.09151144,0.09396291,0.0004474354,1853836," 437718:30:53.836",1
"447",22156,-0.006372965,0.1311049,0.0647703,0,0,0.153812,0.04782619,-0.006563331,0.1320935,0.04617693,0,0,0.1538915,0.04805177,0.02151992,0.008803804,0.0006323468,0.01332735,0.01775726,0.07960582,0.04765289,0.003699594,0.0008057053,0.02084113,0.02547103,4.51955e-06,4.334678e-07,0.1312759,0.1227262,0.08728821,0.08487032,0.04675951,0.04822523,0.253773,0.08844261,0.04880121,0.0482872,0.02742062,0.02795795,0.05140852,0.05356699,0.1760043,0.1760537,0.08748152,-1.261169e-44,-1.261169e-44,0.02975439,0.08178775,0.08072178,0.09127279,0.09400927,0.000403517,1853868," 437718:30:53.868",1
"448",22157,-0.005963225,0.1305913,0.06432553,0,0,0.1529464,0.04936757,-0.006138602,0.1315775,0.0466488,0,0,0.153023,0.04957416,0.02152243,0.008812403,0.0005819538,0.01323929,0.01767457,0.0794784,0.04791095,0.003756528,0.0007415359,0.01944162,0.02451366,4.159378e-06,3.989239e-07,0.1311904,0.1227048,0.08718096,0.08478583,0.04686692,0.04803388,0.2546222,0.08876736,0.04867757,0.04810722,0.02730301,0.02783802,0.05146072,0.05367368,0.1759084,0.1759593,0.08707212,-1.261169e-44,-1.261169e-44,0.02994454,0.08114131,0.08011623,0.09098969,0.0939877,0.000362442,1853902," 437718:30:53.902",1
"449",22158,-0.00554053,0.1295853,0.06357864,0,0,0.1523769,0.05020136,-0.005702029,0.1305674,0.0474071,0,0,0.1524517,0.05039911,0.02149522,0.008816823,0.0005355767,0.01314677,0.01759378,0.0794687,0.04833908,0.003798511,0.0006824622,0.01825781,0.02368086,3.827909e-06,3.671329e-07,0.1309734,0.1225724,0.0870776,0.08469994,0.04695909,0.0478098,0.2567683,0.08912608,0.04858788,0.0479566,0.02717934,0.02770908,0.05150279,0.05376652,0.1759359,0.1759889,0.08663532,-1.261169e-44,-1.261169e-44,0.03018302,0.08048412,0.07950923,0.09066335,0.0938855,0.0003434784,1853935," 437718:30:53.935",1
"450",22159,-0.005127108,0.128186,0.06336131,0,0,0.15193,0.05103324,-0.005275789,0.1291669,0.04763794,0,0,0.1520029,0.05122308,0.02144084,0.008761174,0.0004928955,0.01305039,0.01750742,0.07948429,0.04872929,0.003755464,0.0006280866,0.01632711,0.02290605,3.522855e-06,3.378753e-07,0.1307722,0.1224853,0.08690762,0.08458672,0.04705939,0.04760338,0.2577759,0.08939513,0.04850819,0.04781421,0.0270459,0.02757693,0.05145797,0.05377935,0.1757973,0.1758534,0.08623637,-1.261169e-44,-1.261169e-44,0.03044742,0.07973249,0.07884414,0.09016056,0.09359802,0.000343489,1853969," 437718:30:53.969",1
"451",24688,0.08956603,0.2159797,0,0.05454324,0,0.10514,0.0003589481,0.08915053,0.2159364,0.1645649,0,0,0.1052229,0.0003690898,0.03240721,0.006220619,0.002351941,0.02282061,0.02031883,0.1887908,0.155597,0.02098587,3.375346e-10,0.006959774,0.005236779,0.06211114,0.05657433,0.08409163,0.07611943,0.1357622,0.1217315,0.05596571,0.04041613,0.3235181,0.2261582,0.08457368,0.08631611,0.03779304,0.03491616,0.09108708,0.08608997,0.1590243,0.159234,0.08123978,0,0,0.0802562,0.05546543,0.05206537,0.0937133,0.09620582,0.0004715287,1938509," 437718:32:18.509",1
"452",24689,0.09015886,0.2146637,0,0.06017524,0,0.1044798,0.0003303428,0.08972257,0.214577,0.170281,0,0,0.1045664,0.0003396764,0.03228417,0.005731704,0.002323036,0.02262017,0.02034405,0.1791224,0.156652,0.02051267,3.106359e-10,0.006427651,0.004824289,0.06580812,0.06744277,0.08427076,0.07607836,0.1336355,0.1190873,0.05665481,0.04024075,0.3639231,0.2214024,0.08537896,0.08714538,0.03661847,0.03398607,0.09088424,0.08583947,0.1594526,0.1596693,0.08120923,0,0,0.08092535,0.05514255,0.05180258,0.09334322,0.09572379,0.000204029,1938543," 437718:32:18.543",1
"453",24690,0.09565382,0.2252635,0,0.06365767,0,0.1032109,0.0003040172,0.09448261,0.2250945,0.1738467,0,0,0.1033156,0.0003126069,0.03208296,0.005450244,0.00222187,0.02220981,0.02029177,0.1751001,0.1597297,0.02021028,2.858807e-10,0.00592747,0.004442422,0.07178719,0.07980345,0.08496315,0.07618168,0.1325583,0.117829,0.0575825,0.03993663,0.3940424,0.216223,0.08620209,0.08802141,0.03433396,0.03206218,0.09082387,0.08569894,0.1599265,0.1601393,0.08110902,0,0,0.08157764,0.05484951,0.05149598,0.09315813,0.09541173,7.946764e-05,1938576," 437718:32:18.576",1
"454",24691,0.0967285,0.220553,0,0.05819266,0,0.1023154,0.0002797894,0.09536479,0.2204559,0.1683695,0,0,0.1024253,0.0002876947,0.03218164,0.00518387,0.002089744,0.0226733,0.02049753,0.1797918,0.1470935,0.02025585,2.630983e-10,0.005461548,0.004089783,0.0604609,0.06404616,0.08318886,0.07398877,0.1324577,0.1175114,0.0576995,0.03991963,0.2988496,0.2185132,0.07873398,0.08136152,0.03403254,0.03180918,0.09101737,0.08577581,0.1599864,0.1601904,0.08139921,0,0,0.07607538,0.05479651,0.05142481,0.09332759,0.09528391,1.736975e-05,1938609," 437718:32:18.609",1
"455",24692,0.08239026,0.2171292,0,0.05451651,0,0.101894,0.0002574925,0.08119175,0.2170804,0.1646949,0,0,0.1020058,0.0002647677,0.03249354,0.005150333,0.001947262,0.03029091,0.02095334,0.2227761,0.1398859,0.02027492,2.421315e-10,0.005029759,0.003764602,0.0179308,0.01504134,0.07730436,0.06993286,0.1406638,0.1210917,0.05689694,0.04024998,0.2482207,0.2280288,0.06622142,0.07010065,0.0430313,0.03889826,0.09134948,0.08608504,0.1600634,0.1602573,0.08186703,0,0,0.06736407,0.05512811,0.05176021,0.09473085,0.09548433,2.542313e-06,1938643," 437718:32:18.643",1
"456",24693,0.0715151,0.2131431,0,0.05430678,0,0.1019983,0.0002369724,0.0703028,0.2131152,0.1642211,0,0,0.1021127,0.0002436678,0.03264969,0.004859985,0.001822885,0.03212901,0.02118145,0.2143847,0.1317449,0.02053414,2.228355e-10,0.004630775,0.003464991,0.006396378,0.004606722,0.07581984,0.06874376,0.1428661,0.1222324,0.0564356,0.04039654,0.2665746,0.2291874,0.0624259,0.06659777,0.04528813,0.04072749,0.09157447,0.08622073,0.1605765,0.1607581,0.08203323,0,0,0.0644066,0.05547519,0.05209198,0.0954878,0.09569082,3.61864e-06,1938676," 437718:32:18.676",1
"457",24694,0.06740531,0.2092102,0,0.06127727,0,0.1022005,0.0002180876,0.06621481,0.2091417,0.1710448,0,0,0.1023168,0.0002242495,0.0326691,0.004536963,0.0018985,0.03281044,0.02128139,0.2149064,0.1249925,0.02040201,2.050773e-10,0.004262729,0.003189071,0.01061318,0.01763793,0.07486661,0.06785236,0.144164,0.1232143,0.05590339,0.04041773,0.2665517,0.2295132,0.06030063,0.06453634,0.04640972,0.04169292,0.09159568,0.08615769,0.1615074,0.1616691,0.08198154,0,0,0.06268959,0.05554051,0.05221857,0.09596443,0.0957417,4.23269e-06,1938709," 437718:32:18.709",1
"458",24695,0.06329574,0.2092485,0,0.05674135,0,0.1024599,0.0002007078,0.06237329,0.2092177,0.1666418,0,0,0.1025763,0.0002063786,0.03249925,0.004209808,0.001930258,0.03298043,0.02148371,0.191174,0.1197103,0.01942464,1.887343e-10,0.003923553,0.002935041,0.01078026,0.01840524,0.07411007,0.06722149,0.142186,0.1232723,0.0540723,0.04042077,0.2622971,0.1964025,0.0588172,0.06263679,0.04680245,0.04208103,0.09093576,0.08571009,0.1619411,0.1620957,0.08208374,0,0,0.05824848,0.05566536,0.05245082,0.09603116,0.09564166,4.064143e-06,1938743," 437718:32:18.743",1
"459",24696,0.06214842,0.2101797,0,0.05391248,0,0.1021405,0.0001847129,0.06129662,0.210168,0.1639315,0,0,0.1022546,0.0001899319,0.03215292,0.003953008,0.001843552,0.03292384,0.02172824,0.1823197,0.1094813,0.01696999,1.736937e-10,0.003611161,0.002701203,0.0158924,0.01773894,0.07337403,0.06660742,0.1340917,0.1192718,0.05225583,0.0404364,0.2511473,0.1819748,0.05713269,0.05978028,0.04670993,0.04208507,0.08740094,0.08361432,0.1621979,0.1623498,0.08217108,0,0,0.05473782,0.05564397,0.05255079,0.09568895,0.09522037,4.055843e-06,1938776," 437718:32:18.776",1
"460",24697,0.08811404,0.2123236,0,0.04911558,0,0.1018246,0.0001699928,0.08713076,0.2123431,0.1592617,0,0,0.1019374,0.0001747958,0.03176574,0.003781587,0.001732562,0.03234126,0.02186048,0.166376,0.09704489,0.01561124,1.598517e-10,0.003323532,0.002485971,0.01787659,0.01714538,0.07313807,0.06641334,0.1288212,0.1155753,0.05121128,0.0404243,0.2484021,0.1645172,0.05614187,0.05839157,0.04537302,0.04161792,0.08492357,0.08190779,0.1695524,0.169729,0.0819879,0,0,0.05203703,0.0558994,0.05291619,0.09572392,0.0952206,3.834672e-06,1938810," 437718:32:18.810",1
"461",24698,0.09364737,0.2105944,0.003399042,0,0,0.1015342,0.0001564457,0.09282354,0.2110702,0.1070089,0,0,0.1016446,0.000160866,0.03137028,0.003703346,0.001613721,0.03084643,0.02187406,0.1454203,0.09197532,0.01480613,1.471128e-10,0.003058754,0.002287877,0.01998717,0.01656594,0.07327395,0.06652312,0.1240711,0.1117641,0.05048654,0.04025735,0.2655,0.1580603,0.05561624,0.05756981,0.04234789,0.03993645,0.08369993,0.08106433,0.1763084,0.1765214,0.08169188,0,0,0.05029756,0.05642517,0.05350532,0.09608914,0.09579441,4.052176e-06,1938843," 437718:32:18.843",1
"462",24699,0.05811703,0.2049125,0.032074,0,0,0.1011573,0.0001439783,0.05797871,0.2056406,0.07832748,0,0,0.101265,0.0001480463,0.03095396,0.003726757,0.001495412,0.02963049,0.02185353,0.1356792,0.08743444,0.0142287,1.353891e-10,0.00281504,0.00210556,0.02070633,0.01399757,0.07458291,0.06752116,0.1205674,0.1089037,0.04997571,0.04010827,0.2699071,0.1520125,0.05526422,0.05700577,0.04008093,0.03854978,0.0827057,0.08035594,0.1788461,0.1790701,0.08140746,0,0,0.04903725,0.05705436,0.05414661,0.09646073,0.09638092,6.941329e-06,1938876," 437718:32:18.876",1
"463",24700,0.05572003,0.2037221,0.0516696,0,0,0.1008354,0.0001325043,0.05541763,0.2046143,0.05865405,0,0,0.1009399,0.0001362482,0.03050326,0.003769839,0.001381749,0.02884432,0.02191786,0.1311963,0.08528723,0.01383727,1.245997e-10,0.002590727,0.002141092,0.0206843,0.01170996,0.07515836,0.06797049,0.118248,0.106792,0.04950323,0.04000048,0.2709019,0.1481424,0.05483834,0.0563913,0.03883194,0.03766031,0.08168408,0.0796322,0.1805381,0.1807668,0.08113547,0,0,0.04802882,0.05804591,0.05487469,0.09688514,0.09705702,8.815396e-06,1938909," 437718:32:18.909",1
"464",24701,0.05202798,0.201077,0.05719028,0,0,0.1007112,0.0001219448,0.05170042,0.2020147,0.0529793,0,0,0.1008128,0.0001253903,0.03004606,0.003908776,0.001274584,0.02806541,0.02191428,0.1284591,0.08443133,0.01354573,1.146701e-10,0.002384279,0.002057862,0.02059863,0.01017276,0.07588077,0.06857365,0.1161658,0.1045844,0.04918756,0.03977942,0.2811794,0.1464504,0.05471903,0.05611614,0.03752621,0.03667234,0.08116775,0.0793284,0.1858989,0.1861025,0.08066613,0,0,0.04727596,0.05980907,0.05628169,0.09774236,0.09956076,8.495639e-06,1938943," 437718:32:18.943",1
"465",24702,0.05005302,0.1995084,0.06213607,0,0,0.1006212,0.0001122268,0.04971267,0.2004867,0.04804096,0,0,0.1007197,0.0001153977,0.029562,0.004078502,0.001174588,0.02735281,0.02192758,0.1270184,0.08464531,0.01338152,1.055318e-10,0.002194278,0.001932537,0.02107182,0.009709047,0.07636267,0.06893131,0.114963,0.1032998,0.04893009,0.03948649,0.2859788,0.1454935,0.05462657,0.05588283,0.03640265,0.03574008,0.08069804,0.07900913,0.1894211,0.1895931,0.08013213,0,0,0.046806,0.06071265,0.05704255,0.09838931,0.1007304,7.836978e-06,1938976," 437718:32:18.976",1
"466",24703,0.04940577,0.1999062,0.04679414,0,0,0.1004163,0.0001032832,0.04903791,0.2007599,0.06355485,0,0,0.1005125,0.0001062014,0.02904851,0.004135328,0.001081827,0.02682476,0.02199518,0.1266579,0.08566124,0.01331047,9.712173e-11,0.002019415,0.001799227,0.02818629,0.01377435,0.07627174,0.06870556,0.1141816,0.1023921,0.0486395,0.03915423,0.2848456,0.1452044,0.0543393,0.05543331,0.03561819,0.03503278,0.08005109,0.0784022,0.1906554,0.1908131,0.07972354,0,0,0.04651074,0.06101428,0.05726926,0.09851971,0.1011034,5.594981e-06,1939010," 437718:32:19.010",1
"467",24704,0.05877411,0.2004705,0.04124369,0,0,0.1002121,9.505235e-05,0.0578333,0.2012786,0.06910174,0,0,0.1003063,9.7738e-05,0.02854503,0.004125618,0.0009960665,0.02645419,0.0220819,0.1266367,0.0862208,0.01327162,8.93819e-11,0.001858486,0.001666922,0.0316566,0.01632884,0.07589063,0.06818937,0.1135624,0.1016506,0.0482837,0.0388522,0.2682091,0.1452958,0.05390809,0.05483808,0.03504118,0.03448524,0.07925845,0.07734895,0.1905277,0.1906565,0.07950423,0,0,0.04622368,0.06100982,0.05721761,0.09824468,0.1009026,3.769152e-06,1939043," 437718:32:19.043",1
"468",24705,0.07406097,0.2019654,0.0434393,0,0,0.09991418,8.747744e-05,0.07314587,0.2027904,0.06686825,0,0,0.1000064,8.994907e-05,0.02806892,0.004152519,0.00091693,0.02622284,0.02216585,0.1266357,0.08669329,0.01338647,8.225888e-11,0.001710381,0.001540011,0.03348142,0.01894488,0.07537358,0.06711514,0.1130021,0.1009357,0.04791715,0.03850982,0.2617841,0.1488081,0.05345234,0.05420801,0.03462465,0.03407335,0.07867268,0.07665273,0.1901832,0.1902991,0.07933453,0,0,0.04594635,0.06084443,0.05699939,0.09774488,0.100363,3.538146e-06,1939076," 437718:32:19.076",1
"469",24706,0.07417656,0.1899758,0.05424942,0,0,0.1004788,8.050619e-05,0.07355046,0.1908919,0.05593003,0,0,0.1005611,8.278085e-05,0.02765586,0.004098454,0.0008439875,0.02604152,0.02222075,0.126586,0.08734462,0.01341229,7.570351e-11,0.001574078,0.001420459,0.03504017,0.02118397,0.07485067,0.06640474,0.1124782,0.100426,0.04763171,0.0382046,0.2588966,0.1564503,0.05307737,0.05363167,0.03433614,0.03379701,0.07811,0.0760909,0.1897193,0.1898281,0.07925571,0,0,0.04572656,0.06070041,0.05686167,0.09700995,0.09974214,5.054539e-06,1939110," 437718:32:19.110",1
"470",24707,0.0278155,0.1772615,0.06604612,0,0,0.1056484,7.40905e-05,0.02744157,0.1782646,0.04394137,0,0,0.105699,7.618389e-05,0.02715607,0.003961213,0.0007767978,0.0259933,0.02232161,0.1268484,0.08824829,0.01333315,6.967054e-11,0.001448637,0.001308958,0.03537356,0.02160066,0.0741688,0.06569089,0.1118611,0.09998246,0.04727301,0.03800151,0.2449331,0.1585895,0.05250679,0.05231256,0.03426421,0.03375982,0.07497488,0.07381344,0.1884363,0.1885372,0.07918158,0,0,0.04554199,0.06056101,0.05676333,0.09500495,0.09834337,1.198154e-05,1939143," 437718:32:19.143",1
"471",24708,0.01676952,0.1710597,0.06923623,0,0,0.1105295,6.818608e-05,0.01647668,0.1720829,0.04065551,0,0,0.1105594,7.011265e-05,0.02665267,0.003828659,0.0007149303,0.02591327,0.02238458,0.1269815,0.08882848,0.01318503,6.411836e-11,0.001333192,0.001205554,0.0355602,0.02176455,0.07358348,0.06514195,0.1111755,0.09955881,0.04692687,0.03785261,0.240554,0.15941,0.05192465,0.05131702,0.03418998,0.03372691,0.07246265,0.07188166,0.1878846,0.1879828,0.0790152,0,0,0.04535117,0.06041546,0.05668522,0.09310875,0.09675337,3.385254e-05,1939176," 437718:32:19.176",1
"472",24709,0.01058704,0.1592035,0.0716656,0,0,0.1174387,0.0004229045,0.01034751,0.1602362,0.0380905,0,0,0.1174566,0.0004279704,0.0262795,0.003644648,0.000657976,0.02607537,0.02258656,0.1285212,0.09139387,0.01291384,5.900864e-11,0.001226948,0.001109968,0.03458461,0.01748412,0.07305814,0.06476393,0.1106661,0.09932217,0.04664604,0.03791149,0.2378961,0.1600519,0.05144585,0.05057292,0.03442088,0.03400106,0.07111277,0.07080366,0.1873425,0.1874427,0.07890615,0,0,0.04517167,0.06050378,0.05688789,0.0920158,0.0959029,4.36815e-05,1939210," 437718:32:19.210",1
"473",24710,0.007445273,0.1564556,0.06811192,0,0,0.1226997,0.0006428054,0.007238023,0.1574641,0.04164293,0,0,0.1227111,0.0006489535,0.02606354,0.003548831,0.0006055512,0.02643083,0.02285354,0.1293984,0.09244153,0.01241473,5.430613e-11,0.00112917,0.001021773,0.03318866,0.01391922,0.07257096,0.06446385,0.1104641,0.09933954,0.0464034,0.03805802,0.2358985,0.1617357,0.05099135,0.04993644,0.03486109,0.0344762,0.07034352,0.07023539,0.18694,0.1870456,0.07890344,0,0,0.0448604,0.06085918,0.05737223,0.0913504,0.09543768,5.379216e-05,1939243," 437718:32:19.243",1
"474",24711,0.03933872,0.1643049,0.07790777,0,0,0.1238657,0.0006873402,0.03926823,0.1653837,0.03203905,0,0,0.1238737,0.000693644,0.02572042,0.003665078,0.0005572993,0.02638531,0.02296208,0.1292628,0.09268094,0.01220984,4.997837e-11,0.001039184,0.0009404852,0.03277003,0.01261015,0.07256156,0.06461906,0.1092835,0.09885661,0.04617421,0.03819929,0.2355123,0.1566617,0.0506403,0.0494631,0.03483209,0.03447566,0.0694991,0.06956028,0.1838023,0.1839511,0.07904538,0,0,0.04456341,0.06097739,0.05763825,0.09065793,0.0948811,6.085299e-05,1939276," 437718:32:19.276",1
"475",24712,0.08414818,0.171887,0.07263337,0,0,0.1247932,0.0006838207,0.08399139,0.1729349,0.03734666,0,0,0.1247996,0.0006899678,0.02546718,0.003783988,0.0005128901,0.02628012,0.023006,0.1269345,0.09083921,0.011944,4.599549e-11,0.0009563694,0.0008656107,0.03227279,0.01163813,0.07264671,0.06490629,0.1085918,0.09854855,0.04586002,0.03841436,0.2352775,0.155022,0.0502198,0.04897868,0.03479106,0.03444688,0.06892762,0.06912506,0.1829748,0.1831382,0.07931226,0,0,0.04400533,0.06132767,0.05814788,0.09018408,0.09446826,5.230938e-05,1939309," 437718:32:19.309",1
"476",24713,0.4407868,0.2052165,0.06317927,0,0,0.1496555,0.0006567603,0.4403487,0.2062003,0.04610415,0,0,0.1496577,0.0006626025,0.02961274,0.003628932,0.0004769776,0.02929779,0.02331147,0.1330939,0.08882576,0.01126288,4.233002e-11,0.003413763,0.01384658,0.01571786,0.01037192,0.07166316,0.06455635,0.1097274,0.1039882,0.04550772,0.04674757,0.1861447,0.1912855,0.0500017,0.04874506,0.03943462,0.03918607,0.06998564,0.07019787,0.177947,0.1781036,0.09237913,0,0,0.04219597,0.07898987,0.07488942,0.09054162,0.09454136,5.546758e-05,1939343," 437718:32:19.343",1
"477",24714,0.8827148,0.2222071,0.05057255,0,0,0.1336347,0.0006191061,0.8827111,0.2230775,0.05784241,0,0,0.1336352,0.0006245817,0.03092041,0.003418148,0.001282834,0.03028828,0.02339145,0.1343918,0.08450674,0.01096496,3.895666e-11,0.01937187,0.02130431,0.01048232,0.009437794,0.07105513,0.06403194,0.1098648,0.10551,0.04502555,0.0489912,0.1860463,0.2006817,0.05184205,0.04948782,0.04094183,0.04069619,0.07692188,0.07287465,0.1756085,0.1757344,0.09682427,0,0,0.04098714,0.08360342,0.07931821,0.09070693,0.09431388,4.839931e-05,1939376," 437718:32:19.376",1
"478",24715,0.7085568,0.2634277,0.04833027,0,0,0.1309627,0.000577628,0.7075558,0.2642625,0.06066491,0,0,0.1309625,0.0005827203,0.03152711,0.003187719,0.001413855,0.03115411,0.02349548,0.134091,0.08241013,0.0106071,3.585212e-11,0.01574588,0.02353528,0.00775351,0.008628104,0.06796533,0.06227445,0.1097954,0.1063213,0.04456425,0.05009636,0.1826075,0.2057772,0.05206913,0.04948497,0.04209279,0.04210545,0.07890581,0.07397256,0.1596888,0.1597399,0.1009595,0,0,0.03990701,0.08167392,0.07810504,0.08962026,0.09178362,4.654913e-05,1939410," 437718:32:19.410",1
"479",24716,0.345998,0.2573576,0.05826292,0,0,0.1295573,0.0005358026,0.3457371,0.2583002,0.05150157,0,0,0.1295568,0.0005405174,0.03152657,0.002956147,0.001522545,0.03159561,0.02353236,0.1331367,0.08115517,0.01027757,3.2995e-11,0.0131609,0.01633496,0.006742578,0.007909697,0.06682794,0.06143505,0.1098353,0.1066601,0.04409302,0.05038012,0.1811202,0.2070361,0.05185056,0.04920285,0.04282481,0.04286279,0.07953106,0.07430967,0.157281,0.1573246,0.102405,0,0,0.03923425,0.07598099,0.07417168,0.08581652,0.08732042,4.156412e-05,1939443," 437718:32:19.443",1
"480",24717,0.1792241,0.2361996,0.07200323,0,0,0.1288327,0.0004953552,0.1791742,0.2372751,0.03780775,0,0,0.1288324,0.0004997094,0.03114859,0.002829102,0.001494672,0.0314443,0.02348216,0.1325136,0.08039972,0.01021522,3.036556e-11,0.01124692,0.0125836,0.007223401,0.00730101,0.06669972,0.06139954,0.1095062,0.1063628,0.04379828,0.05030465,0.2083992,0.1608045,0.05160132,0.04893856,0.04284156,0.04287309,0.07600655,0.07327496,0.157891,0.1579572,0.1023003,0,0,0.03894353,0.07294206,0.07191751,0.08400233,0.08555834,3.268131e-05,1939476," 437718:32:19.476",1
"481",24718,0.1039584,0.2001372,0.1001545,0,0,0.1284266,0.0004570846,0.1039645,0.2014248,0.009696588,0,0,0.1284261,0.0004610999,0.0306031,0.002792738,0.001425583,0.03110144,0.02341691,0.1321175,0.08023711,0.01027184,2.794567e-11,0.009929399,0.01037023,0.01459183,0.007166422,0.06686392,0.0616129,0.109059,0.1057536,0.04360379,0.04993061,0.2186139,0.1493443,0.05129341,0.04862452,0.04260916,0.0426401,0.07293841,0.07219093,0.1593794,0.1594898,0.0998398,0,0,0.03886088,0.07043833,0.06987917,0.08284067,0.08451474,3.146723e-05,1939510," 437718:32:19.510",1
"482",24719,0.07077456,0.1897485,0.1074289,0,0,0.1272945,0.0004213037,0.07077394,0.1910755,0.00243277,0,0,0.1272936,0.0004250034,0.02995989,0.002833501,0.001338752,0.03058811,0.02332335,0.1319467,0.08269716,0.01044117,2.571862e-11,0.008946314,0.008969442,0.02578772,0.009854471,0.06704151,0.06177543,0.1086813,0.1051616,0.04346266,0.04868698,0.2333868,0.1466251,0.05100758,0.04834167,0.04217682,0.04220069,0.07144844,0.07143016,0.1601789,0.1603038,0.09675574,0,0,0.03900935,0.06732015,0.06666391,0.08199489,0.08385231,2.528684e-05,1939543," 437718:32:19.543",1
"483",24720,0.05830415,0.1865684,0.1027514,0,0,0.1234307,0.0003880744,0.05826993,0.1878559,0.007429879,0,0,0.1234292,0.0003914816,0.02896428,0.002803695,0.001246396,0.02996146,0.02319791,0.1316562,0.08362483,0.01047908,2.366906e-11,0.008130708,0.007947223,0.02933952,0.01035551,0.06747147,0.06219218,0.1064466,0.1022519,0.04339496,0.0476617,0.2394636,0.1443449,0.05078313,0.04808024,0.04148732,0.04155178,0.06934308,0.07006768,0.1597593,0.1599091,0.09532876,0,0,0.0392735,0.06481787,0.06424203,0.08127671,0.08332498,1.993833e-05,1939576," 437718:32:19.576",1
"484",24721,0.05300235,0.1900736,0.09857339,0,0,0.1168592,0.0003573328,0.05293135,0.191336,0.01178247,0,0,0.1168559,0.0003604698,0.02816657,0.002657283,0.001162368,0.02938512,0.02303223,0.1311385,0.08394831,0.01050032,2.178282e-11,0.007427809,0.007149344,0.03070729,0.01013099,0.06790657,0.06256254,0.1043776,0.0998221,0.04330662,0.04612754,0.2425578,0.1461276,0.05059354,0.04786328,0.04092457,0.04098896,0.06842489,0.06941505,0.1594186,0.1595755,0.09423869,0,0,0.03942667,0.06297053,0.06228696,0.08063525,0.08284587,3.089425e-05,1939610," 437718:32:19.610",1
"485",24722,0.04204345,0.1932155,0.09289876,0,0,0.1093413,0.0003289552,0.04186611,0.1944381,0.01748709,0,0,0.1093381,0.0003318428,0.02749761,0.002486743,0.001099599,0.02917302,0.02301215,0.1308672,0.0844813,0.01072237,2.004691e-11,0.006806462,0.006491524,0.02969522,0.009831762,0.06794703,0.06247272,0.1035242,0.0986604,0.04316531,0.0445645,0.2407866,0.166236,0.05030248,0.04757,0.04074557,0.04076725,0.06811696,0.06915548,0.1589064,0.159062,0.09336126,0,0,0.03948592,0.06167016,0.06052418,0.08010247,0.08246513,6.114992e-05,1939643," 437718:32:19.643",1
"486",24723,0.03846081,0.1956238,0.09062746,0,0,0.1032678,0.0003027931,0.03825664,0.196832,0.01982757,0,0,0.1032653,0.0003054509,0.0268674,0.002335431,0.001021822,0.02877892,0.02287379,0.1299334,0.08430342,0.01089136,1.844933e-11,0.0062483,0.00592706,0.029262,0.009556142,0.06815544,0.06250931,0.1029051,0.09782004,0.04305322,0.0429142,0.2406236,0.1713789,0.05002144,0.04729215,0.04042583,0.04041621,0.06795172,0.06897306,0.1580321,0.1581728,0.09254761,0,0,0.03951528,0.06028177,0.05889291,0.07972103,0.08219298,8.980804e-05,1939676," 437718:32:19.676",1
